EFX Type,CRC-32 Int,CRC Hex
f_smk_near00,236001361,5118110E
f_smk_ring,3543227302,A65B31D3
f_smk_ring0,431949610,2A07BF19
f_smk_ring1,1857566652,BC37B86E
f_smk_spred,1120050164,F49BC242
f_smk_spred0,2622211122,32C44B9C
f_smk_spred1,3947689124,A4F44CEB
f_smk_st00,2923739245,6DB844AE
f_smk_y0,3862116347,FB3733E6
f_smk_y00,206579727,0F28500C
f_smk_y00_g0,1458510894,2E1CEF56
f_smk_y00_g1,568863928,B82CE821
f_smk_y01,2069305497,9918577B
f_smk_y01_g1,2572438493,DD4B5499
f_smk_y02_g1,2346837043,33E4E18B
f_smk_y1,2436106093,6D073491
f_smk_yoin00,2331656232,2840FA8A
f_smk_yoin01,4261245118,BE70FDFD
f_smk_yoin02,1693720836,0421F464
f_smk_yoin03,334696850,9211F313
f_smk_yoin04,2375517233,3184978D
f_smkend,2789885638,C6464AA6
f_smkend_ue,2910378928,B0DB78AD
f_smoke,4165598491,1BFD49F8
f_smoke0,2890182845,BDB044AC
f_smoke00,2477112109,2DBBA593
f_smoke01,3835857851,BB8BA2E4
f_smoke1,3678634027,2B8043DB
f_stone,2821656907,4B112FA8
f_sub_smk,285140027,3BE4FE10
f_sub_smk0,2546083692,6C27C297
f_suna,3232258095,2F58A8C0
f_togeY,1604315441,31E99F5F
f_tsubu,661359660,2C8C6B27
f_tubu,3943758823,E7FB10EB
f_tubu0,408704908,8C575C18
f_wat2,380255809,413EAA16
f_wat20,655682452,94EB1427
f_wat300,3495827757,2D195ED0
f_wat31,1225321027,43EA0849
f_wat_l,2509956001,A1E39A95
f_water,1245446331,BB003C4A
f_yoin,1633293755,BB155A61
face,4209738904,9884EBFA
face0,3640115294,5EC0F7D8
face1,2951803080,C8F0F0AF
face6,831808875,6B659431
face_flow,23997117,BD2A6E01
face_flow0,2466812343,B7910893
face_flow1,3826229537,21A10FE4
face_flow2,2097606811,9BF0067D
face_mod,99737244,9CDEF105
face_smk,2982162421,F52FC0B1
face_smk2,95524668,3C97B105
face_smk3,1924573098,AAA7B672
face_smk4,3973198345,0932D2EC
face_smk5,2614428319,9F02D59B
face_smk6,47993637,2553DC02
facesmk,3350459454,3EF4B3C7
facesmk0,3883900659,F39E7FE7
facesmk1,2423828069,65AE7890
facesmk_inv,4271997837,8D83A1FE
fail_a,884438654,7E76B734
fall,78586099,F320AF04
fall0,40451114,2A3C6902
fall00,4250964038,469060FD
fall000,3113989273,99B49BB9
fall0000,2947776760,F880B3AF
fall00000,2500917506,02F91095
fall0001,3635720302,6EB0B4D8
fall00010,2349582403,43C80B8C
fall01,2322047184,D0A0678A
fall02,326037866,6AF16E13
fall0_smk,1998948011,AB862577
fall0_smk0,1739222858,4A6FAA67
fall0_smk00,2964795981,4D32B7B0
fall0_smk000,772061875,B3BA042E
fall0_smk0000,1956632096,20D69F74
fall0_smk00000,499355570,B28FC31D
fall0_smk01,3350201051,DB02B0C7
fall0_smk1,279797724,DC5FAD10
fall0_smk2,2309230182,660EA489
fall0_smk3,4272111344,F03EA3FE
fall0_smk4,1623698259,53ABC760
fall0_smk5,398498757,C59BC017
fall0_smk6,2395589247,7FCAC98E
fall0_smk7,4191091433,E9FACEF9
fall0_smk8,1769072504,78E77169
fall0_smk9,511105006,EED7761E
fall1,1970146492,BC0C6E75
fall10,3833307399,07A17BE4
fall100,3092897454,AEDE59B8
fall1000,386918301,9DE70F17
fall10000,2825965746,B2D070A8
fall10001,3749175332,24E077DF
fall100010,436577181,9DA3051A
fall1001,1611192075,0BD70860
fall101,3479105080,38EE5ECF
fall1010,236246748,DCD6140E
fall102,1448591234,82BF5756
fall1020,624526623,1F853925
fall1021,1379841417,89B53E52
fall10210,3002021277,9D35EFB2
fall102100,2832543840,6030D5A8
fall103,558927636,148F5021
fall1030,1008907358,5EB4223C
fall10300,2855694059,EB6E36AA
fall103000,296434994,323DAB11
fall1030000,3995060753,11CA1FEE
fall1030001,2568551047,87FA1899
fall10300010,1436303061,D53E9C55
fall1031,1260750024,C884254B
fall10310,3006095274,AA5F2DB3
fall103100,275339013,05576910
fall10311,3291115324,3C6F2AC4
fall103110,158492228,44667209
fall103111,2121619154,D256757E
fall103112,3883665256,68077CE7
fall1031120,1700242881,C1A55765
fall1031121,307270999,57955012
fall1032,3526153586,72D52CD2
fall10320,2550140009,690C0098
fall103200,305129820,5CE92F12
fall10321,4010228991,FF3C07EF
fall103210,188012573,1DD8340B
fall1033,2771117540,E4E52BA5
fall10330,2166045992,283D1B81
fall11,2474414481,91917C93
fall12,175489067,2BC0750A
fall13,2104684733,BDF0727D
fall14,3809895710,1E6516E3
fall15,2484163976,88551194
fall16,219677746,3204180D
fall17,2048865444,A4341F7A
fall18,3936364853,3529A0EA
fall2,3966196998,065D67EC
fall20,3478581956,C4F256CF
fall200,3122618615,F7601FBA
fall2000,96094323,7348BA05
fall20000,4023429730,62AAD0EF
fall20001,2564266740,F49AD798
fall2001,1925019877,E578BD72
fall20010,4140538659,239BCBF6
fall201,3440922721,615018CD
fall202,1410400731,DB011154
fall2020,931932913,F12A8C37
fall202000,797124857,F928832F
fall21,3092365906,52C251B8
fall210,2734969270,B65104A3
fall2100,74981956,44227804
fall21000,1466748167,07CD6C57
fall210000,3102394818,C2C9EAB8
fall2100000,1393261049,F9790B53
fall2100001,604785007,6F490C24
fall210010,2716989571,83F8F1A1
fall211,3556991264,206103D4
fall2110,493032197,0513631D
fall2111,1784947603,9323646A
fall21110,1337300593,7196B54F
fall211100,26526864,90C49401
fall22,559453160,E8935821
fall220,2284388981,75022988
fall2200,104766493,1D9C3E06
fall3,2606787984,906D609B
fall32,943956649,A9A24338
fall34,3508537244,9C0720D1
fall37,1210668582,26562948
fall38,3633728439,B74B96D8
fall39,2945547041,217B91AF
fall4,84211763,33F80405
fall40,2567722306,42550C99
fall42,1996633198,6E340277
fall44,2657194331,5B91619E
fall47,124305633,E1C06807
fall48,2547506544,70DDD797
fall5,1912850597,A5C80372
fall6,3943340319,1F990AEB
fall7,2618141065,89A90D9C
fall8,213038104,18B4B20C
fall9,2075493518,8E84B57B
fallA,627801472,807D6B25
fallA0,3410286833,F1D844CB
fallA1,3158567015,67E843BC
fallA10,4122183615,BF87B3F5
fallA11,2192881449,29B7B482
fallA12,465430163,93E6BD1B
fallA13,1824183813,05D6BA6C
fallA14,4074652582,A643DEF2
fallA15,2245620528,3073D985
fallA16,483402378,8A22D01C
fallA17,1809256988,1C12D76B
fallA18,4217900941,8D0F68FB
fallA19,2356100891,1B3F6F8C
fallA2,625654237,DDB94A25
fallA20,3734951036,7CD49EDE
fallA21,2845435114,EAE499A9
fallA22,814789968,50B59030
fallA3,1380813131,4B894D52
fallA4,3425246440,E81C29CC
fallA5,3140365438,7E2C2EBB
fallA6,573013444,C47D2722
fallA7,1428180306,524D2055
fallA8,3315552451,C3509FC5
fallA9,2996330581,556098B2
fall_1,1745016760,B8D70268
fall_10,3809151429,C5090BE3
fall_C0,4261548721,B11202FE
fall_C1,2298815015,27220589
fall_C_smoke,684328197,0505CA28
fall_C_smoke_st,882371509,B5EB9734
fall_C_st,513147838,BE03961E
fall_L,1186388537,39DAB646
fall_Low_Loop,1578438974,3E11155E
fall_Low_Start,3411485402,DA2257CB
fall_Mid_Loop,1949127855,AF542D74
fall_Mid_Start,1282783565,4DB9754C
fall_R,3166299994,5AE7B9BC
fall_R_,1893092712,684DD670
fall_Stn,2661409830,26E4A19E
fall_Top_Loop,3964537624,180B4EEC
fall_Top_Start,434699325,3DFCE819
fall_arm_L,3661397415,A77D3CDA
fall_arm_R,540229828,C4403320
fall_body,1497486942,5ED64159
fall_body0,2857569673,890D53AA
fall_chest,2155355060,B41B7880
fall_chiri00,2598477360,309EE19A
fall_chiri01,3991318182,A6AEE6ED
fall_chiri02,1961885468,1CFFEF74
fall_chiri03,65589130,8ACFE803
fall_chiri04,2643221033,295A8C9D
fall_chiri05,3935005375,BF6A8BEA
fall_face,2281547403,8BA6FD87
fall_head01,219911013,65931B0D
fall_horn,2847344170,2A06B7A9
fall_j,2495307716,C45FBB94
fall_j0,3125054810,5A8D44BA
fall_j1,3443768780,CCBD43CD
fall_j2,1414196342,76EC4A54
fall_j20,2683022921,49AEEB9F
fall_j4,3173599555,434929BD
fall_left,4170070660,843A8EF8
fall_left2,586848387,8398FA22
fall_neck,2734164927,BF0BF8A2
fall_plume,2324553196,ECDD8D8A
fall_right,3489062167,17DDF6CF
fall_right2,1271603866,9A22CB4B
fall_sand,580079613,FD4F9322
fall_sand0,3858181442,422DF7E5
fall_sand01,3387545515,ABD7E9C9
fall_sand02,1356891665,1186E050
fall_sand03,669496967,87B6E727
fall_sand04,3112379172,242383B9
fall_sand05,3464762290,B21384CE
fall_sand1,2465209812,D41DF092
fall_siru1,295783487,3F4CA111
fall_smk,1300692817,51FF864D
fall_smk0,989386545,31D7F83A
fall_smk1,1308616615,A7E7FF4D
fall_smoke00,112822172,9C87B906
fall_smoke01,1908324106,0AB7BE71
fall_smoke010,3330107141,05677DC6
fall_smoke0100,1450555716,44B97556
fall_smoke01000,1463730332,9CC03E57
fall_smoke010000,3744977155,03D137DF
fall_smoke010001,2821775765,95E130A8
fall_smoke01001,540667914,0AF03920
fall_smoke010010,3324829762,42E02CC6
fall_smoke0100100,3201121520,F03CCDBE
fall_smoke01001000,2614759308,8C0FDA9B
fall_smoke0101,561154514,D2897221
fall_smoke01010,1311109597,DDF1254E
fall_smoke011,2977585043,93577AB1
fall_smoke012,678626857,29067328
fall_smoke0120,1682168774,C6DB4364
fall_smoke02,3904366256,B0E6B7E8
fall_smoke03,2679166502,26D6B09F
fall_smoke04,30688133,8543D401
fall_stn,2800526022,C6A2ECA6
fall_sub01,2588326952,28BC469A
fall_sub02,55569810,92ED4F03
fall_sub_01,1046565664,2053613E
fall_sub_02,2808611482,9A0268A7
fall_sub_03,3496948236,0C326FD0
fall_suna,1238806750,DEB0D649
fall_thicksmoke,2346279632,D062D98B
fall_thinsmoke,3141724515,63E942BB
fall_tubu,1651381014,16136E62
fallmagma,1554571505,F1E0A85C
fallsmoke_01,2582460222,3E37ED99
fallsmoke_010,3877748784,30C021E7
fallsmoke_0100,15147456,C021E700
fallsmoke_01000,3183285565,3D15BDBD
fallsmoke_011,2418471078,A6F02690
fallsmoke_0110,435949697,8110FC19
falltubu_00,1301006713,79C98B4D
falltubu_000,256733949,FD724D0F
falltubu_0000,3856331647,7FF3DAE5
falltubu_00000,3867576050,F28686E6
falltubu_000000,1972118810,1A258C75
falltubu_0001,2464007145,E9C3DD92
falltubu_00010,4288526259,B3B79DFF
falltubu_000100,1951289133,2D4F4E74
falltubu_01,982317551,EFF98C3A
falsh,2860772210,72EB83AA
falsh0,2558042967,57A37898
falsh00,3545140312,588C4ED3
falsh00_imp,3280515009,C1AF88C3
falsh00_imp_t,4274220864,406FC3FE
falsh1,4018115521,C1937FEF
far,2383010697,89DB098E
far0,2989687539,F30233B2
far1,3308532325,653234C5
far10,465867081,4991C41B
far100,700583177,090DC229
far1011,825248722,D24B3031
far10110,1312142111,1FB3354E
far11,1824760287,DFA1C36C
far14,480859472,5055A91C
far15,1806591430,C665AE6B
far16,4071044220,7C34A7F2
far2,1547527135,DF633D5C
far3,725242697,49533A2B
far4,3042887402,EAC65EB5
far5,3260675708,7CF659C2
far6,1532012486,C6A7505B
far7,743937872,5097572C
far8,3169356481,C18AE8BC
far9,3421485655,57BAEFCB
far_1,2545805302,F6E7BD97
far_2,246724172,4CB6B40E
far_3,2041808602,DA86B379
far_Big,1305891905,4154D64D
far_RIng_smk00_g0,1656841574,6665C162
far_big,1973097121,A1129B75
far_big0,2273130688,C0387D87
far_horizon,3584103813,8515A1D5
far_horizon0,3151947286,16E6DEBB
far_horizon1,3436828288,80D6D9CC
far_horizon2,1439729466,3A87D055
far_horizon3,584562604,ACB7D722
far_iwaA0,1216719516,9CAA8548
far_iwaA1,1065523722,0A9A823F
far_iwaA2,2794179504,B0CB8BA6
far_smk,94720713,C952A505
far_smk0,3294949354,EAEF64C4
far_smk00,1724014373,255FC266
far_smk000,1840981684,B426BB6D
far_smk01,298151859,B36FC511
far_smk010,1956648949,F517A074
far_smk02,2295086601,093ECC88
far_smk020,1603093558,36448D5F
far_smk101,461274133,157C7E1B
far_smoke,595973661,1DD68523
farsky,210970892,0C29930C
fast_smk,4019622748,5C9396EF
fead_near,4251659434,AA2C6BFD
feather1,1718926705,71BD7466
feather2,4286442699,CBEC7DFF
feather3,2289753181,5DDC7A88
feather30,864773945,39678B33
feather300,2045719491,C333EF79
feather3000,617434261,954CCD24
feather31,1150048175,AF578C44
feather_L,2742058629,857E70A3
feather_R,1501512678,E6437F59
feathere4,3624360434,F25907D8
feathere40,1974641861,C5A4B275
fil,3168759010,E26CDFBC
finale,1657681788,7C37CE62
finish,3744863463,E71436DF
finish0,409497955,63716818
finish00,4068108351,3F687AF2
finish000,2420991993,F9674D90
finish1,1869562357,F5416F6F
finish10,3949025662,7E5961EB
finish100,2442071502,CE0D8F91
finish1000,1519669270,1650945A
finish10000,3528921517,AD1157D2
finish_,3311734186,AA0D65C5
finish_900,2394745769,A9EBBC8E
finishtubu,238304763,FB3D340E
fir,1188057473,8151D046
fire,2804020784,30F621A7
fire0,10953206,F621A700
fire00,1913110692,A4C00772
fire000,4145041565,9D5010F7
fire0000,2828062469,05CF90A8
fire0001,3751280531,93FF97DF
fire001,2149015563,0B601780
fire0010,2978741828,44FE8BB1
fire002,421409201,B1311E19
fire00_fast,1439503459,6314CD55
fire00_nhit,797310424,D8FD852F
fire00_t,994328036,E43D443B
fire01,83947570,32F00005
fire010,3993723356,DC610BEE
fire0100,2840765746,32A552A9
fire011,2567721290,4A510C99
fire02,2617876872,88A1099C
fire03,3943600414,1E910EEB
fire1,2006978912,6011A077
fire10,1797059045,E5F11C6B
fire100,4140972714,AA3AD2F6
fire1000,271362144,60A82C10
fire1001,1730910454,F6982B67
fire10010,1918913565,1D4C6072
fire101,2178222652,3C0AD581
fire11,471581043,73C11B1C
fire1131,1304731906,02A1C44D
fire11310,3365573921,21959AC8
fire113100,1786296935,67BA786A
fire11311,3214779831,B7A59DBF
fire12,2232586441,C9901285
fire140,2461990830,AEFFBE92
fire1400,388300988,BC002517
fire14000,3826903563,0BEA19E4
fire1401,1612853290,2A302260
fire2,4004069594,DA40A9EE
fire20,1076994598,26A23140
fire200,4103374067,F38494F4
fire2000,43583374,8E079902
fire20000,752551820,8C07DB2C
fire200000,3271238816,A024FBC2
fire21,926323376,B0923637
fire210,3985618354,B2B58FED
fire2100,56323513,B96D5B03
fire21000,2489802985,E9606794
fire210000,4288351504,100D9BFF
fire2100000,999406533,C5BB913B
fire211,2592638244,2485889A
fire2110,440425720,F85C401A
fire21100,2510621406,DE0AA595
fire2111,1833397358,6E6C476D
fire21110,2361277343,9F3BBE8C
fire3,2578346060,4C70AE99
fire30,1495962471,67932A59
fire300,4116115140,C4EE56F5
fire31,774743025,F1A32D2E
fire310,3964526469,85DF4DEC
fire3_S,3280513358,4EA988C3
fire3_S0,3078542482,92D47EB7
fire4,130737647,EFE5CA07
fire40,376112544,A0056B16
fire410,3909273856,00C902E9
fire411,2651191702,96F9059E
fire5,1892537721,79D5CD70
fire6,3921970371,C384C4E9
fire7,2663625813,55B4C39E
fire8,243050948,C4A97C0E
fire80,3135130284,AC4ADEBA
fire800,4177723685,250103F9
fire8000,1831135210,EAE7246D
fire80000,1718296365,2D1F6B66
fire801,2382639539,B331048E
fire8010,1950340779,ABD63F74
fire9,2038143314,52997B79
fireYUGAMI,3783882597,657789E1
fireYUGAMI0,467676172,0C2CE01B
fire_,3718929727,3F5DAADD
fire_0,2422388684,CCB76290
fire_00,3030113408,80DC9BB4
fire_000,3419744336,5028D5CB
fire_001,3167885510,C618D2BC
fire_01,3281841174,16EC9CC3
fire_0100,1287380551,47DEBB4C
fire_01002,539180653,6D3E2320
fire_02,1519762860,ACBD955A
fire_03,764579130,3A8D922D
fire_04,3019249817,9918F6B3
fire_1,3882190682,5A8765E7
fire_10,2910907841,C1ED80AD
fire_1st,1626528552,28DBF260
fire_1st1,1678465563,1B5A0B64
fire_1st2,4244769697,A10B02FD
fire_1stcgr,3641114837,D50007D9
fire_2,2121062112,E0D66C7E
fire_A,3076585062,66F660B7
fire_Impact,3763307922,92854FE0
fire_L,3385952987,DB8AD1C9
fire_LV!,3475592631,B75529CF
fire_L_arm,2468189942,F6961D93
fire_L_hand_8,3176253241,39C751BD
fire_L_leg,2123589677,2D68937E
fire_L_leg0,1668874161,B1FF7863
fire_L_nemoto_hand_8,1387622681,1971B552
fire_R_arm,1288552213,15BFCD4C
fire_R_leg,2705539534,CE4143A1
fire_R_leg0,1520737370,5A9CA45A
fire_R_nemoto_arm_11,1136791979,AB11C243
fire_S,1155106606,2E87D944
fire_Strg2,3567192514,C2099FD4
fire_af,2503165012,54443395
fire_aura,2528829305,79DFBA96
fire_aura0,261506027,EB43960F
fire_aura1,2022798205,7D739178
fire_ball,902838361,5938D035
fire_bigger,249481088,80C7DE0E
fire_bk,3232721706,2A6BAFC0
fire_blue,3755260598,B6BAD4DF
fire_body,2588572592,B07B4A9A
fire_bottom,2864001543,0732B5AA
fire_center,1662692231,87AB1A63
fire_center0,1432763524,843C6655
fire_cgr,3355923350,965307C8
fire_cgr0,1065157006,8E017D3F
fire_cgr1,1215967512,18317A48
fire_cgr_yoin,1884855967,9F9E5870
fire_chigire,191846180,24576F0B
fire_dark,1520356857,F9CD9E5A
fire_dark0,3806520537,D9E4E2E2
fire_dark1,2514867279,4FD4E595
fire_dark2,216827381,F585EC0C
fire_dark3,2079044963,63B5EB7B
fire_dis,617371659,0B58CC24
fire_ex,189840435,33BC500B
fire_far,2559981307,FB369698
fire_first000,513147421,1D02961E
fire_first0000,1170328183,77CAC145
fire_first001,1771123339,8B329169
fire_head,3859908254,9E8611E6
fire_head0,831037289,699F8831
fire_imp,3513868262,E65F71D1
fire_imp0,1868629694,BE06616F
fire_imp00,175099681,21CF6F0A
fire_imp000,1790594877,3D4FBA6A
fire_imp002,2226400785,112EB484
fire_imp0021,1005229286,E694EA3B
fire_imp1,409351720,28366618
fire_imp2,2171561874,92676F81
fire_imp3,4134033156,045768F6
fire_imp_front,3767998386,B21797E0
fire_imp_front0,55997723,1B755603
fire_impact,3890446500,A480E3E7
fire_in,1395738222,6E463153
fire_in0,2357218741,B54D808C
fire_in00,2640246754,E2F75E9D
fire_kie,3678710375,67AA44DB
fire_l,4072647187,13AABFF2
fire_land,3923944922,DAA5E2E9
fire_left,998610794,6A97853B
fire_line,2432091380,F4C4F690
fire_local_A,2501586141,DD2C1B95
fire_local_B,202538343,677D120C
fire_loop,3770510828,EC6DBDE0
fire_loop00,945244135,E7475738
fire_loop000,412028976,30108F18
fire_mera0,2592078197,75F97F9A
fire_mera000,1874221867,2B5BB66F
fire_mera001,414280637,BD6BB118
fire_mera1,3984116195,E3C978ED
fire_mera11000,4136260137,29528AF6
fire_mera110000,1688019602,92229D64
fire_middle0,1650489221,85776062
fire_mzl,3355062243,E32FFAC7
fire_near,934177811,136CAE37
fire_nemoto_L_hane0,476719144,28286A1C
fire_nemoto_R_hane,1066740106,8A29953F
fire_nemoto_neck_100,2808454275,839C65A7
fire_nemoto_neck_103,1047317817,39CD6C3E
fire_nemoto_tosaka_200,2866346316,4CF9D8AA
fire_out,1351253780,147F8A50
fire_p,3871274588,5CF6BEE6
fire_ribbon,3539157767,0743F3D2
fire_ring,3460203892,74853ECE
fire_ring2,2675038752,20DA719F
fire_roop000,795801507,A3F76E2F
fire_roop0000,1764338697,09AC2969
fire_roop00000,1600954788,A4A16C5F
fire_roop0001,506371231,9F9C2E1E
fire_roop001,1483327285,35C76958
fire_roop0010,1882365256,489D3270
fire_roop01,1988891802,9A148C76
fire_roop010,913688290,E2C67536
fire_roop0100,1760282174,3EC6EB68
fire_roop011,1098053236,74F67241
fire_roop01200,3830715055,AF1254E4
fire_roop1,659700455,E73A5227
fire_roop1000,3516255084,6CCB95D1
fire_roop101,1504423170,02ADAB59
fire_roop11,1872176603,DB25976F
fire_roop20,868042382,8E46BD33
fire_s,2142742502,E6A7B77F
fire_s0,1875886150,46C0CF6F
fire_saigo,1999691955,B3E03077
fire_saigo2,2596832086,5683C89A
fire_saigo3,3989812160,C0B3CFED
fire_soto0,2954650062,CE611CB0
fire_soto1,3340456280,58511BC7
fire_st,511591887,CF457E1E
fire_t,3788714565,4532D3E1
fire_temae,4227091888,B04DF4FB
fire_tenka,70311802,7ADF3004
fire_tigire,1470040669,5D0A9F57
fire_tiri0,1971337526,36398075
fire_tiri00,3910542604,0C2516E9
fire_tiri000,797338274,A26A862F
fire_tiri001,1484872244,345A8158
fire_tiri1,42404256,A0098702
fire_tiri10,4027389005,4D140DF0
fire_tiri2,2609797146,1A588E9B
fire_ue,580174523,BBC29422
fire_ue0,2051591786,6ACE487A
fire_ueR,3656699422,1ECEF4D9
fire_under00,1117574554,9AD59C42
fire_under01,899409164,0CE59B35
fire_under010,794486626,62E75A2F
fire_under02,2895295670,B6B492AC
fire_under020,74953889,A1B47704
fire_under0200,2265764966,66D40C87
fire_under021,1936753719,37847073
fire_under0210,2652366119,27E5179E
fire_under022,3933853069,8DD579EA
fire_under0220,3040524004,E4B63AB5
fire_up,1330194000,5026494F
fire_up0,1308436606,7E28FD4D
fire_white,2122490229,75A1827E
fire_y,2674020088,F84E629F
fire_yoin,724521124,A4502F2B
fire_yoin0,4148787213,0D7849F7
fire_yoin00,1486816617,69059F58
fire_yoin1,2152614043,9B484E80
fire_yoin2,424089889,21194719
fire_yoin3,1849698743,B729406E
fire_yoin4,4028939284,14BC24F0
fire_yoin5,2267253890,828C2387
fire_yugami,2230218765,0D70EE84
fireball_act,3551285203,D34FACD3
fireimp,3988006699,2B27B4ED
fireloop,89396889,99165405
fireloop0,2937016154,5A4F0FAF
fireloop1,3624435660,CC7F08D8
fireloop4,2825030467,438B62A8
fireloop5,3747986389,D5BB65DF
first01,2197179732,544DF682
firstA1,3033662947,E305D2B4
firstA2,769348697,5954DB2D
firstB1,2684311072,2056FF9F
firstB2,116787098,9A07F606
firstC,934655457,E1B5B537
firstC0,4058208247,F757E3F1
first_hit,902148138,2AB0C535
first_smk,3436328010,4A34D2CC
first_smoke,2549747855,8F10FA97
first_smoke0,1531532301,0D54495B
first_smoke00,1479738693,45053358
first_smoke02,3057476713,69643DB6
first_smoke0200,125814221,CDC57F07
first_smoke1,743335067,9B644E2C
first_smoke2,3041342753,213547B5
first_smoke8,1435687999,3FDC9255
first_smoke9,580250793,A9EC9522
firstsmk01,774791172,04602E2E
firstsmk02,3072799166,BE3127B7
firstsmk020,179800342,1689B70A
fish_oil,2522721547,0BAD5D96
fish_oil0,2979902601,89B49DB1
fish_oil00,2987169436,9C960CB2
fish_oil000,3755139925,55E3D2DF
fish_oil0000,1023887156,3447073D
fix1,835226455,578BC831
fix2,2831276781,EDDAC1A8
fl,3380939858,520C85C9
fl0,2742388088,788575A3
fla,3206145050,1AE419BF
fla0,3674525746,32D004DB
fla_toge,152500415,BFF81609
flame,4207010718,9EE3C1FA
flame0,831803148,0C4F9431
flame02,3243280868,E48950C1
flare,932965632,00ED9B37
flare0,653175617,41ABEE26
flare01,1344511895,979F2350
flare02,3375025709,2DCE2AC9
flare0_,4197045192,C8D329FA
flare0_0,3013366781,FD539CB3
flare1,1374264279,D79BE951
flare10,1044356672,409E3F3E
flare11,1228451542,D6AE3849
flare12,3492937580,6CFF31D0
flare13,2805387258,FACF36A7
flare14,961698393,595A5239
flare15,1314220751,CF6A554E
flare16,3613145973,753B5CD7
